game_id,score dif max_min,team1_score max_min,team2_score max_min,team1_seed max_min,team2_seed max_min,team1_lat max_min,team2_lat max_min,team1_long max_min,team2_long max_min,team1_fg2pct max_min,team2_fg2pct max_min,team1_fg3pct max_min,team2_fg3pct max_min,team1_ftpct max_min,team2_ftpct max_min,team1_blockpct max_min,team2_blockpct max_min,team1_oppfg2pct max_min,team2_oppfg2pct max_min,team1_oppfg3pct max_min,team2_oppfg3pct max_min,team1_oppftpct max_min,team2_oppftpct max_min,team1_oppblockpct max_min,team2_oppblockpct max_min,team1_f3grate max_min,team2_f3grate max_min,team1_oppf3grate max_min,team2_oppf3grate max_min,team1_arate max_min,team2_arate max_min,team1_opparate max_min,team2_opparate max_min,team1_stlrate max_min,team2_stlrate max_min,team1_oppstlrate max_min,team2_oppstlrate max_min,team1_rpi_rating max_min,team2_rpi_rating max_min,team1_pt_school_ncaa max_min,team2_pt_school_ncaa max_min,team1_pt_overall_ncaa max_min,team2_pt_overall_ncaa max_min,team1_pt_school_s16 max_min,team2_pt_school_s16 max_min,team1_pt_overall_s16 max_min,team2_pt_overall_s16 max_min,team1_pt_school_ff max_min,team2_pt_school_ff max_min,team1_pt_overall_ff max_min,team2_pt_overall_ff max_min,team1_pt_career_school_wins max_min,team2_pt_career_school_wins max_min,team1_pt_career_school_losses max_min,team2_pt_career_school_losses max_min,team1_pt_career_overall_losses max_min,team2_pt_career_overall_losses max_min,team1_pt_team_season_wins max_min,team2_pt_team_season_wins max_min,team1_pt_team_season_losses max_min,team2_pt_team_season_losses max_min,team1_pt_coach_season_wins max_min,team2_pt_coach_season_wins max_min,team1_pt_coach_season_losses max_min,team2_pt_coach_season_losses max_min
2005-1228-1305,0.660194175,0.447368421,0.326086957,0,0.533333333,0.69906473,0.63022973,0.779207451,0.063120287,0.727481906,0.499339975,0.717196573,0.069576355,0.578891158,0.488595882,0.281888909,0.569718581,0.336716648,0.265344465,0.645135549,0.331358312,0.186946166,0.573584295,0.29682201,0.332470329,0.606957098,0,0.39616101,0.268093336,0.83013904,0.679118517,0.586919453,0.471178664,0.594161959,0.363143631,0.234246575,0.708388815,0.784246575,0.642066421,0.033333333,0,0.1,0,0.047619048,0,0.095238095,0,0,0,0,0,0.143001007,0.014955135,0.021875,0.012618297,0.143867925,0.006944444,0.9,0.545454545,0.05,0.3,0.935483871,0.6,0.05,0.3
2005-1246-1153,0.45631068,0.302631579,0.434782609,0.4,0.066666667,0.67632893,0.560771912,0.845307425,0.741985442,0.369176613,0.627736091,0.412804194,0.488195235,0.401332184,0.307737523,0.779753935,0.58115925,0.008381441,0.381297432,0.538050998,0.47715597,0.386873678,0.500809635,0.130746771,0.480158548,0.426580469,0.407774207,0.486114868,0.531510908,0.603855001,0.55744836,0.341979336,0.372793529,0.22693032,0.685636856,0.350684932,0.222370173,0.667808219,0.878228782,0.433333333,0.233333333,0.466666667,0.366666667,0.19047619,0.238095238,0.19047619,0.380952381,0.090909091,0.090909091,0.090909091,0.090909091,0.478348439,0.33000997,0.39375,0.173501577,0.405660377,0.268518519,0.5,0.590909091,0.35,0.25,0.677419355,0.64,0.35,0.25
2005-1403-1211,0.563106796,0.447368421,0.434782609,0.333333333,0.133333333,0.46587412,1,0.64508505,0.109683113,0.480543387,0.719236078,0.6151283,0.696020859,0.708343482,0.648257989,0.335383873,0.417814298,0.471748165,0.415469543,0.75028735,0.686904925,0.336575588,0.382032262,0.284233577,0,0.005895581,0.146297866,0.467700548,0.636363976,0.610433748,0.566577494,0.560617498,0.790067542,0.530131827,0.187895212,0.432876712,0.372836218,0.787671233,0.708487085,0.066666667,0.166666667,0.866666667,0.166666667,0,0.095238095,0.666666667,0.095238095,0,0,0.454545455,0,0.835850957,0.148554337,0.13125,0.107255521,0.787735849,0.076388889,0.3,0.590909091,0.5,0.2,0.548387097,0.64,0.5,0.2
2005-1428-1328,0.631067961,0.394736842,0.315217391,0.333333333,0.133333333,0.738178952,0.432288102,0.530123119,0.49333117,0.801268221,0.617898462,0.541829031,0.649562289,0.519729816,0.430787111,0.24713226,0.452104228,0.498585198,0.513515796,0.493092618,0.157305295,0.458526266,0.581811733,0.594890511,0.237352793,0.20230131,0.33466866,0.409621048,0.072343418,0.671551164,0.550500666,0.381390145,0.445269622,0.401129944,0.661246612,0.980821918,0.58322237,0.678082192,0.79704797,0,0.3,0.033333333,0.333333333,0,0.142857143,0,0.142857143,0,0.090909091,0,0.090909091,0.0775428,0.350947159,0.0125,0.305993691,0.127358491,0.460648148,0.65,0.545454545,0.25,0.35,0.774193548,0.6,0.25,0.35
2005-1449-1334,0.718446602,0.789473684,0.543478261,0,0.466666667,0.679595978,0.902188098,0.942699201,0,0.648519911,0.777308204,0.680278558,0.710178572,0.588887223,0.667156496,0.140636874,0.347149456,0.745411366,0.424451927,0.493861325,0.523820125,0.558360578,0.357743199,0.166457047,0.275179856,0.326089744,0.413099126,0.363301206,0.497026214,0.653808573,0.61210054,0.602053608,0.392248384,0.529190207,0.159891599,0.463013699,0.721704394,0.684931507,0.745387454,0.033333333,0.066666667,0.066666667,0.066666667,0,0,0,0,0,0,0,0,0.130916415,0.275174477,0.103125,0.662460568,0.285377358,0.483796296,0.65,0.636363636,0.25,0.15,0.774193548,0.68,0.25,0.15
2005-1452-1448,0.601941748,0.973684211,0.826086957,0.4,0.066666667,0.695419415,0.47453159,0.897896493,0.823332893,0.630201828,0.681235727,0.495563007,0.806909604,0.644404264,0.404705924,0.373728967,0.389667044,0.671601632,0.490632356,0.668226044,0.822308035,0.792808852,0.507996114,0.577158899,0.525386061,0.826366539,0.386425363,0.426864426,0.441822276,0.830588142,0.51011175,0.622491963,0.430719685,0.650659134,0.534778681,0.569863014,0.595206391,0.835616438,0.712177122,0,0.1,0.066666667,0.266666667,0,0.047619048,0,0.047619048,0,0,0,0,0.223564955,0.248255234,0.11875,0.100946372,0.360849057,0.252314815,0.35,0.636363636,0.5,0.25,0.580645161,0.68,0.5,0.25
2005-1454-1130,0.466019417,0.5,0.586956522,0.2,0.733333333,0.797901203,0.790807782,0.99917377,0.677206697,0.399585228,0.505664165,0.3641332,0.540800631,0.503007251,0.508433971,0.352270671,0.421043346,0.333678612,0.478541497,0.635669471,0.289942804,0.581830555,0.58832737,0.374553622,0.375269211,0.065580128,0.593278628,0.402251455,0.367642218,0.892185006,0.480801066,0.634077629,0.296160781,0.516007533,0.540198735,0.665753425,0.492676431,0.804794521,0.6900369,0.1,0.033333333,0.166666667,0.033333333,0,0,0,0,0,0,0,0,0.266868077,0.074775673,0.30625,0.110410095,0.528301887,0.078703704,0.5,0.545454545,0.2,0.25,0.677419355,0.6,0.2,0.25
2005-1181-1280,0.621359223,0.342105263,0.282608696,0,0.533333333,0.557674517,0.351042827,0.909562818,0.657999275,0.411197638,0.462729942,0.632381337,0.453778726,0.505981713,0.320441915,0.603341174,0.384251438,0.158104165,0.441603952,0.266704736,0.372379958,0.702804858,0.385540682,0.768781583,0.418537781,0.638345985,0.332594806,0,0.504036119,0.307605008,0.49629381,0.129427187,0.514868032,0.649717514,0.363143631,0.657534247,0.737683089,0.613013699,0.800738007,0.666666667,0.1,0.666666667,0.1,0.714285714,0,0.714285714,0,0.909090909,0,0.909090909,0,0.704934542,0.138584247,0.578125,0.227129338,0.575471698,0.164351852,0.55,0.454545455,0.25,0.5,0.709677419,0.52,0.25,0.5
2005-1257-1210,0.757281553,0.513157895,0.27173913,0.2,0.266666667,0.641622209,0.366931936,0.830955379,0.74418996,0.56980893,0.531548172,0.769624895,0.431164123,0.5619297,0.434362866,0.448501297,0.605623035,0.22491568,0.273746319,0.415804617,0.354895883,0.352278947,0.258859725,0.357821449,0.62767493,0.70893032,0.339386174,0.620827311,0.428382261,0.603178312,0.52466867,0.606296294,0.494513283,0.646892655,0.517615176,0.478082192,0.543275632,0.821917808,0.704797048,0.066666667,0.066666667,0.333333333,0.1,0,0.047619048,0.285714286,0.047619048,0,0.090909091,0.363636364,0.090909091,0.429003021,0.151545364,0.103125,0.19873817,0.370283019,0.206018519,0.75,0.318181818,0.2,0.55,0.838709677,0.4,0.2,0.55
2005-1277-1436,0.436893204,0.315789474,0.467391304,0.8,0.266666667,0.879096795,0.774765673,0.975802972,0.742697841,0.399931867,0.771551183,0.479787805,0.554729625,0.548621911,0.816594528,0.04773536,0.306636657,0.436460215,0.464809322,0.394529734,0.694867799,0.59839194,0.344442046,0.419955081,0.21549512,0.660473961,0.412318176,0.474903967,0.409746536,0.672085232,0.729233559,0.506443221,0.462522539,0.459510358,0.508581752,0.493150685,0.573901465,0.681506849,0.793357934,0.066666667,0.233333333,0.066666667,0.233333333,0,0.238095238,0,0.238095238,0,0.272727273,0,0.272727273,0.29204431,0.219341974,0.85625,0.296529968,0.783018868,0.215277778,0.5,0.454545455,0.3,0.3,0.677419355,0.52,0.3,0.3
2005-1301-1163,0.514563107,0.328947368,0.391304348,0.066666667,0.6,0.777826775,0.458575959,0.98674193,0.854176553,0.453529443,0.586613798,0.400723582,0.639744521,0.446609582,0.49610363,1,0.546452323,0.166630876,0.488225795,0.274091645,0.625693541,0.383944554,0.553983406,0.52983717,0.630882555,0.134003272,0.66179682,0.47136409,0.302675285,0.679198048,0.683223239,0.675055435,0.343888136,0.290960452,0.482384824,0.834246575,0.476697736,0.934931507,0.726937269,0.4,0.1,0.566666667,0.133333333,0.476190476,0,0.476190476,0,0.181818182,0,0.181818182,0,0.689828802,0.220338983,0.5375,0.375394322,0.728773585,0.333333333,0.4,0.318181818,0.35,0.65,0.612903226,0.4,0.35,0.65
2005-1314-1235,0.805825243,0.723684211,0.391304348,0,0.533333333,0.55428406,0.742944991,0.908309209,0.566328851,0.723704735,0.39448892,0.793570019,0.194765763,0.566431208,0.39898828,0.362535432,0.509622993,0.311818653,0.563473048,0.517874269,0.287297075,0.674867228,0.394300167,0.726850084,0.319960592,0.342938282,0.084978871,0.612058771,0.614784391,0.709172619,0.566077312,0.559586313,0.7472484,0.706214689,0.718157182,0.804109589,0.633821571,0.585616438,0.708487085,0.033333333,0,0.5,0,0,0,0.428571429,0,0,0,0.363636364,0,0.448136959,0.119641077,0.04375,0.069400631,0.271226415,0.243055556,0.65,0.272727273,0.2,0.55,0.774193548,0.36,0.2,0.55
2005-1329-1356,0.466019417,0.526315789,0.608695652,0.4,0.066666667,0.622796326,0.473974995,0.791069494,0.50055818,0.352753091,0.661655834,0.52356521,0.903257532,0.692749808,0.825340209,0.242615041,0.253640699,0.467623764,0.600468646,0.520319489,0.655164737,0.499053212,0.532477947,0.263683324,0.233411997,0.291451251,0.345593276,0.314314864,0.23182063,0.440023548,0.686834233,0.550767323,0.563663393,0.787193974,0.410117435,0.445205479,0.37816245,0.75,0.859778598,0,0.4,0,0.833333333,0,0.238095238,0,0.571428571,0,0.181818182,0,0.272727273,0.007049345,0.769690927,0.01875,0.416403785,0.014150943,0.685185185,0.6,0.545454545,0.35,0.3,0.741935484,0.6,0.35,0.3
2005-1437-1196,0.650485437,0.513157895,0.391304348,0.266666667,0.2,0.710763506,0.178507781,0.951040414,0.78330615,0.328368824,0.677732326,0.488403867,0.753903949,0.613732177,0.504350575,0.72063808,0.569772042,0.290072382,0.406376331,0.349607959,0.364494143,0.717169401,0.34221362,0.704570466,0.350948541,0.456846537,0.495095927,0.488193967,0.367634737,0.268451142,0.550568433,0.753748997,0.259106896,0.675141243,0.420054201,0.336986301,0.523302264,0.821917808,0.608856089,0,0.2,0.066666667,0.2,0,0.095238095,0,0.095238095,0,0.090909091,0,0.090909091,0.178247734,0.217347956,0.1625,0.280757098,0.323113208,0.25,0.4,0.5,0.35,0.35,0.612903226,0.56,0.35,0.35
2005-1458-1137,0.45631068,0.328947368,0.456521739,0.866666667,0.333333333,0.745458626,0.790671549,0.933272016,0.647893584,0.412506499,0.350982508,0.554216364,0.758758513,0.451396826,0.37373535,0.310885954,0.177223446,0.270928338,0.560042643,0.407875953,0.217874512,0.627638801,0.397777744,0.406895003,0.492817211,0.558397528,0.495766965,0.589791549,0.345957896,0.603032657,0.552685334,0.548330896,0.397805972,0.664783427,0.21770551,0.687671233,0.396804261,0.705479452,0.760147601,0,0.1,0,0.1,0,0.047619048,0,0.047619048,0,0,0,0,0.153071501,0.110667996,0.45,0.107255521,0.339622642,0.138888889,0.4,0.454545455,0.45,0.4,0.612903226,0.52,0.45,0.4
2005-1112-1329,0.553398058,0.552631579,0.532608696,0.133333333,0.066666667,0.414757053,0.473974995,0.540447247,0.50055818,0.520938794,0.661655834,0.782311977,0.903257532,0.80407431,0.825340209,0.363874314,0.253640699,0.574403446,0.600468646,0.564399347,0.655164737,0.405483971,0.532477947,0.134486244,0.233411997,0.265989222,0.345593276,0.494052542,0.23182063,0.531443258,0.686834233,0.697980765,0.563663393,0.552730697,0.410117435,0.510958904,0.37816245,0.76369863,0.726937269,0.666666667,0.4,0.833333333,0.833333333,0.476190476,0.238095238,0.571428571,0.571428571,0.363636364,0.181818182,0.454545455,0.272727273,0.719033233,0.769690927,0.5125,0.416403785,0.610849057,0.685185185,0.65,0.545454545,0.3,0.3,0.774193548,0.6,0.3,0.3
2005-1228-1454,0.40776699,0.342105263,0.52173913,0.733333333,0,0.8259257,0.638353757,0.806489003,0.631728646,0.472971115,0.719406731,0.440179013,0.768027355,0.482912068,0.599675822,0.346872927,0.363439044,0.510718391,0.333150378,0.276419729,0.721170971,0.601809252,0.155850965,0.344143739,0.326994455,0.616521388,0.584433653,0.448211898,0.317259928,0.452118976,0.882802441,0.358117717,0.519967432,0.608286252,0.5266486,0.506849315,0.227696405,0.585616438,0.819188192,0.033333333,0.033333333,0.033333333,0.1,0,0.047619048,0,0.095238095,0,0,0,0,0.065458207,0.151545364,0.1125,0.018927445,0.08490566,0.136574074,0.5,0.909090909,0.25,0.05,0.677419355,0.92,0.25,0.05
2005-1257-1449,0.67961165,0.736842105,0.543478261,0.2,0,0.641622209,0.614957359,0.830955379,0.904267619,0.56980893,0.653093081,0.769624895,0.737744944,0.5619297,0.609178512,0.448501297,0.238227872,0.22491568,0.674644557,0.415804617,0.544249606,0.352278947,0.543034051,0.357821449,0.194004032,0.70893032,0.324689862,0.620827311,0.285453512,0.603178312,0.695285701,0.606296294,0.534771186,0.646892655,0.464317977,0.478082192,0.450066578,0.839041096,0.859778598,0.066666667,0.033333333,0.333333333,0.066666667,0,0,0.285714286,0,0,0,0.363636364,0,0.429003021,0.139581256,0.103125,0.100946372,0.370283019,0.275462963,0.75,0.681818182,0.2,0.25,0.838709677,0.72,0.2,0.25
2005-1452-1403,0.495145631,0.302631579,0.391304348,0.333333333,0.4,0.46587412,0.633973032,0.64508505,0.829581991,0.480543387,0.637709238,0.6151283,0.586229966,0.708343482,0.661955399,0.335383873,0.444849561,0.471748165,0.612971153,0.75028735,0.748176245,0.336575588,0.787436,0.284233577,0.612977134,0.005895581,0.787341677,0.467700548,0.346979083,0.610433748,0.883280034,0.560617498,0.554763341,0.530131827,0.580849142,0.432876712,0.553928096,0.613013699,0.793357934,0.066666667,0,0.866666667,0.066666667,0,0,0.666666667,0,0,0,0.454545455,0,0.835850957,0.231306082,0.13125,0.116719243,0.787735849,0.349537037,0.3,0.409090909,0.5,0.5,0.548387097,0.48,0.5,0.5
2005-1246-1428,0.640776699,0.328947368,0.25,0.066666667,0.333333333,0.634506854,0.685358919,0.845348732,0.216507768,0.61832645,0.781373755,0.37604651,0.624180185,0.271795544,0.543434505,0.527501357,0.332629429,0.394338264,0.468403331,0.436493817,0.543350572,0.517855822,0.438961199,0.446962381,0.631065848,0.415930892,0.210211348,0.61750771,0.330288476,0.524193891,0.714153869,0.436460812,0.318925137,0.759887006,0.341463415,0.228767123,0.953395473,0.664383562,0.874538745,0.233333333,0,0.366666667,0.033333333,0.238095238,0,0.380952381,0,0.090909091,0,0.090909091,0,0.32326284,0.086739781,0.175,0.009463722,0.278301887,0.12037037,0.55,0.681818182,0.25,0.25,0.709677419,0.72,0.25,0.25
2005-1277-1181,0.446601942,0.407894737,0.532608696,0,0.266666667,0.557674517,0.774765673,0.909562818,0.742697841,0.411197638,0.771551183,0.632381337,0.554729625,0.505981713,0.816594528,0.603341174,0.306636657,0.158104165,0.464809322,0.266704736,0.694867799,0.702804858,0.344442046,0.768781583,0.21549512,0.638345985,0.412318176,0,0.409746536,0.307605008,0.729233559,0.129427187,0.462522539,0.649717514,0.508581752,0.657534247,0.573901465,0.678082192,0.822878229,0.666666667,0.233333333,0.666666667,0.233333333,0.714285714,0.238095238,0.714285714,0.238095238,0.909090909,0.272727273,0.909090909,0.272727273,0.704934542,0.219341974,0.578125,0.296529968,0.575471698,0.215277778,0.55,0.454545455,0.25,0.3,0.709677419,0.52,0.25,0.3
2005-1314-1437,0.553398058,0.394736842,0.402173913,0,0.266666667,0.55428406,0.652412654,0.908309209,0.91817233,0.723704735,0.384224659,0.793570019,0.580357602,0.566431208,0.632797193,0.362535432,0.752362979,0.311818653,0.2941757,0.517874269,0.375539421,0.674867228,0.70858522,0.726850084,0.742954681,0.342938282,0.445612655,0.612058771,0.40634258,0.709172619,0.285481482,0.559586313,0.683154838,0.706214689,0.604336043,0.804109589,0.327563249,0.698630137,0.712177122,0.033333333,0,0.5,0.066666667,0,0,0.428571429,0,0,0,0.363636364,0,0.448136959,0.186440678,0.04375,0.160883281,0.271226415,0.3125,0.65,0.454545455,0.2,0.35,0.774193548,0.52,0.2,0.35
2005-1458-1301,0.631067961,0.368421053,0.293478261,0.333333333,0.6,0.825812337,0.458575959,0.788904538,0.854176553,0.288786225,0.586613798,0.705896705,0.639744521,0.341219951,0.49610363,0.07181714,0.546452323,0.608257646,0.488225795,0.214798709,0.625693541,0.419020075,0.553983406,0.45937114,0.630882555,0.511079626,0.66179682,0.425809419,0.302675285,0.519715002,0.683223239,0.462031502,0.343888136,0.27212806,0.482384824,0.408219178,0.476697736,0.821917808,0.859778598,0.1,0.1,0.1,0.133333333,0.047619048,0,0.047619048,0,0,0,0,0,0.101711984,0.220338983,0.109375,0.375394322,0.146226415,0.333333333,0.4,0.318181818,0.4,0.65,0.612903226,0.4,0.4,0.65
2005-1228-1112,0.553398058,0.697368421,0.652173913,0,0.133333333,0.69906473,0.296689572,0.779207451,0.233717977,0.727481906,0.545948252,0.717196573,0.821438986,0.578891158,0.813744612,0.281888909,0.436114022,0.336716648,0.531754995,0.645135549,0.626746695,0.186946166,0.383666955,0.29682201,0.16138936,0.606957098,0.269109399,0.39616101,0.412013347,0.83013904,0.565157622,0.586919453,0.628604109,0.594161959,0.486901536,0.234246575,0.496671105,0.76369863,0.760147601,0.033333333,0.666666667,0.1,0.833333333,0.047619048,0.476190476,0.095238095,0.571428571,0,0.363636364,0,0.454545455,0.143001007,0.721834497,0.021875,0.514195584,0.143867925,0.594907407,0.9,0.681818182,0.05,0.3,0.935483871,0.72,0.05,0.3
2005-1257-1452,0.466019417,0.631578947,0.695652174,0.4,0.2,0.695419415,0.569322725,0.897896493,0.71799188,0.630201828,0.586990238,0.495563007,0.811032267,0.644404264,0.58355153,0.373728967,0.511130595,0.671601632,0.239732534,0.668226044,0.452959107,0.792808852,0.328203072,0.577158899,0.38922238,0.826366539,0.678737639,0.426864426,0.534724093,0.830588142,0.641443494,0.622491963,0.538921248,0.650659134,0.577235772,0.569863014,0.464713715,0.585616438,0.878228782,0,0.066666667,0.066666667,0.333333333,0,0,0,0.285714286,0,0,0,0.363636364,0.223564955,0.434695912,0.11875,0.100946372,0.360849057,0.358796296,0.35,0.772727273,0.5,0.2,0.580645161,0.8,0.5,0.2
2005-1277-1246,0.485436893,0.671052632,0.706521739,0.066666667,0.266666667,0.634506854,0.774765673,0.845348732,0.742697841,0.61832645,0.771551183,0.37604651,0.554729625,0.271795544,0.816594528,0.527501357,0.306636657,0.394338264,0.464809322,0.436493817,0.694867799,0.517855822,0.344442046,0.446962381,0.21549512,0.415930892,0.412318176,0.61750771,0.409746536,0.524193891,0.729233559,0.436460812,0.462522539,0.759887006,0.508581752,0.228767123,0.573901465,0.784246575,0.793357934,0.233333333,0.233333333,0.366666667,0.233333333,0.238095238,0.238095238,0.380952381,0.238095238,0.090909091,0.272727273,0.090909091,0.272727273,0.32326284,0.219341974,0.175,0.296529968,0.278301887,0.215277778,0.55,0.454545455,0.25,0.3,0.709677419,0.52,0.25,0.3
2005-1314-1458,0.485436893,0.592105263,0.641304348,0.333333333,0,0.825812337,0.464364893,0.788904538,0.846939874,0.288786225,0.716234597,0.705896705,0.830673521,0.341219951,0.587830857,0.07181714,0.434927186,0.608257646,0.312346291,0.214798709,0.572333721,0.419020075,0.664487077,0.45937114,0.765682995,0.511079626,0.34027125,0.425809419,0.526236646,0.519715002,0.754162001,0.462031502,0.493231016,0.27212806,0.634146341,0.408219178,0.781624501,0.664383562,0.726937269,0.1,0.033333333,0.1,0.5,0.047619048,0,0.047619048,0.428571429,0,0,0,0.363636364,0.101711984,0.453639083,0.109375,0.041009464,0.146226415,0.261574074,0.4,0.681818182,0.4,0.2,0.612903226,0.72,0.4,0.2
2005-1228-1257,0.398058252,0.263157895,0.467391304,0.2,0,0.641622209,0.638353757,0.830955379,0.631728646,0.56980893,0.719406731,0.769624895,0.768027355,0.5619297,0.599675822,0.448501297,0.363439044,0.22491568,0.333150378,0.415804617,0.721170971,0.352278947,0.155850965,0.357821449,0.326994455,0.70893032,0.584433653,0.620827311,0.317259928,0.603178312,0.882802441,0.606296294,0.519967432,0.646892655,0.5266486,0.478082192,0.227696405,0.787671233,0.859778598,0.066666667,0.033333333,0.333333333,0.1,0,0.047619048,0.285714286,0.095238095,0,0,0.363636364,0,0.429003021,0.151545364,0.103125,0.018927445,0.370283019,0.136574074,0.75,0.909090909,0.2,0.05,0.838709677,0.92,0.2,0.05
2005-1314-1277,0.699029126,0.657894737,0.456521739,0,0.266666667,0.55428406,0.774765673,0.908309209,0.742697841,0.723704735,0.771551183,0.793570019,0.554729625,0.566431208,0.816594528,0.362535432,0.306636657,0.311818653,0.464809322,0.517874269,0.694867799,0.674867228,0.344442046,0.726850084,0.21549512,0.342938282,0.412318176,0.612058771,0.409746536,0.709172619,0.729233559,0.559586313,0.462522539,0.706214689,0.508581752,0.804109589,0.573901465,0.839041096,0.79704797,0.033333333,0.233333333,0.5,0.233333333,0,0.238095238,0.428571429,0.238095238,0,0.272727273,0.363636364,0.272727273,0.448136959,0.219341974,0.04375,0.296529968,0.271226415,0.215277778,0.65,0.454545455,0.2,0.3,0.774193548,0.52,0.2,0.3
2005-1314-1228,0.59223301,0.5,0.445652174,0,0,0.55428406,0.638353757,0.908309209,0.631728646,0.723704735,0.719406731,0.793570019,0.768027355,0.566431208,0.599675822,0.362535432,0.363439044,0.311818653,0.333150378,0.517874269,0.721170971,0.674867228,0.155850965,0.726850084,0.326994455,0.342938282,0.584433653,0.612058771,0.317259928,0.709172619,0.882802441,0.559586313,0.519967432,0.706214689,0.5266486,0.804109589,0.227696405,0.821917808,0.793357934,0.033333333,0.033333333,0.5,0.1,0,0.047619048,0.428571429,0.095238095,0,0,0.363636364,0,0.448136959,0.151545364,0.04375,0.018927445,0.271226415,0.136574074,0.65,0.909090909,0.2,0.05,0.774193548,0.92,0.2,0.05
2009-1287-1106,0.689320388,0.276315789,0.152173913,1,1,0.640587536,0.302715068,0.857814095,0.707672117,0.320414054,0.623394484,0.257742954,0.375756917,0.56296959,0.163090912,0.421168808,0.345112589,0.44778495,0.26649497,0.674060896,0.198840674,0.454916638,0.303860033,0.630061763,0.304529625,0.279994746,0.366114892,0.574024408,0.194597809,0.416645931,0.473349963,0.613602205,0.226371185,0.374764595,0.244805781,0.595890411,0.549933422,0.719178082,0.660516605,0,0,0,0,0,0,0,0,0,0,0,0,0.027190332,0.054835494,0.146875,0.176656151,0.110849057,0.127314815,0.25,0.454545455,0.75,0.45,0.516129032,0.52,0.75,0.45
2009-1163-1151,0,0.131578947,0.804347826,1,0,0.521529491,0.733005333,0.836248831,0.977686368,0.451425703,0.578673426,0.385080828,0.474483524,0.226016938,0.377774215,0.165520777,0.820493766,0.793685181,0.166369365,0.682004202,0.26255223,0.224122372,0.568209858,0.678180797,0.404951198,0.680437618,0.127028661,0.951844524,0.287817578,0.437823551,0.571482508,0.792698132,0.388045581,0.267419962,0.213188799,0.671232877,0.491344874,0.729452055,0.778597786,0.033333333,0.5,0.033333333,0.666666667,0,0.523809524,0,0.523809524,0,0.181818182,0,0.181818182,0.071500504,0.791625125,0.21875,0.640378549,0.16509434,0.784722222,0.2,0.681818182,0.8,0.2,0.483870968,0.72,0.8,0.2
2009-1181-1127,0.310679612,0.328947368,0.619565217,0.933333333,0.066666667,0.788436396,0.468439344,0.943825131,0.849029628,0.415948984,0.485717871,0.314792998,0.518254644,0.365104645,0.598629368,0.437343948,0.413270107,0.417436176,0.474952766,0.433975387,0.552931708,0.616129414,0.496075196,0.532307692,0.673899097,0.422517679,0.473637171,0.431644807,0.124932669,0.306888871,0.362880663,0.605292068,0.104855803,0.480225989,0.556458898,0.490410959,0.299600533,0.746575342,0.749077491,0,0.8,0,0.8,0,0.80952381,0,0.80952381,0,0.909090909,0,0.909090909,0.018126888,0.819541376,0.071875,0.668769716,0.054245283,0.625,0.45,0.727272727,0.4,0.3,0.64516129,0.76,0.4,0.3
2009-1211-1103,0.417475728,0.355263158,0.52173913,0.8,0.2,0.750132623,1,0.879948384,0.109683113,0.300709415,0.67438954,0.29429151,0.780807035,0.513157895,0.539983435,0.172649418,0.615379681,0.471792378,0.089987439,0.180353312,0.664668813,0.572614169,0.452285485,0.3374621,0.342276497,0.641930248,0.390463161,0.472511845,0.487367956,0.452164493,0.434116307,0.374077494,0.403004262,0.560263653,0.428184282,0.775342466,0.262316911,0.729452055,0.398523985,0,0.3,0,0.3,0,0.142857143,0,0.142857143,0,0,0,0,0.116817724,0.25224327,0.153125,0.19873817,0.195754717,0.143518519,0.45,0.636363636,0.6,0.25,0.64516129,0.68,0.6,0.25
2009-1261-1139,0.582524272,0.5,0.456521739,0.466666667,0.533333333,0.345857268,0.643358145,0.768560191,0.710053625,0.335223911,0.543022059,0.57869825,0.540394655,0.523172697,0.571243454,0.674603462,0.408618994,0.383954625,0.237172924,0.334175251,0.454671553,0.534498572,0.660222997,0.311319483,0.804174495,0.246951343,0.767762985,0.342912129,0.458669988,0.523101479,0.62281735,0.082167915,0.421536149,0.532015066,0.317073171,0.419178082,0.454061252,0.729452055,0.778597786,0,0.033333333,0.133333333,0.033333333,0,0,0.095238095,0,0,0,0,0,0.167170191,0.046859422,0.01875,0.022082019,0.301886792,0.013888889,0.6,0.636363636,0.35,0.25,0.741935484,0.68,0.35,0.25
2009-1268-1143,0.417475728,0.447368421,0.597826087,0.4,0.6,0.628570966,0.604536149,0.410026887,0.887525518,0.49627363,0.30488117,0.958272047,0.428007799,0.705472073,0.731764989,0.060925155,0.476894126,0.562124983,0.436611393,0.588646563,0.627962532,0.62936225,0.494286287,0.386198765,0.560417908,0.224876537,0.262780816,0.255821862,0.431367268,0.541490414,0.51905372,0.408831122,0.419172691,0.164783427,0.463414634,0.231506849,0.323568575,0.328767123,0.793357934,0,0.4,0.4,0.5,0,0.333333333,0.142857143,0.428571429,0,0.181818182,0.090909091,0.181818182,0.552870091,0.613160518,0.028125,0.712933754,0.599056604,0.81712963,0.4,0.363636364,0.5,0.65,0.612903226,0.44,0.5,0.65
